Timestamp[nanosec],gx[rad/s],gy[rad/s],gz[rad/s],ax[m/s^2],ay[m/s^2],az[m/s^2],Unix time[nanosec]
961749086816660,7.9894764E-4,6.657897E-4,3.9947382E-4,0.34973988,0.3233896,-9.715462,1657487980588000000
961749089323431,-2.6631588E-4,6.657897E-4,0.0014647373,0.34973988,0.30422577,-9.672942,1657487980597000000
961749091830202,-0.0013315794,0.0017310532,-6.657897E-4,0.34015796,0.28506196,-9.6968975,1657487980597000000
961749094337025,-2.6631588E-4,-0.0014647373,3.9947382E-4,0.34015796,0.28506196,-9.6968975,1657487980597000000
961749096843796,0.003994738,0.0017310532,-6.657897E-4,0.29703933,0.30422577,-9.777145,1657487980600000000
961749099350566,0.0029294747,0.0038615803,0.0025300009,0.29703933,0.30422577,-9.777145,1657487980600000000
961749101857389,-0.0034621065,-0.0014647373,3.9947382E-4,0.30662125,0.3138077,-9.710671,1657487980607000000
961749104364160,-2.6631588E-4,6.657897E-4,3.9947382E-4,0.30662125,0.3138077,-9.710671,1657487980607000000
961749106870931,7.9894764E-4,-0.0014647373,0.004660528,0.31620318,0.3138077,-9.739417,1657487980610000000
961749109377754,-0.0013315794,-3.9947382E-4,0.0025300009,0.31141222,0.2994348,-9.668152,1657487980618000000
961749111884525,-2.6631588E-4,-3.9947382E-4,-6.657897E-4,0.335367,0.31859866,-9.659168,1657487980618000000
961749114391296,7.9894764E-4,-0.0014647373,3.9947382E-4,0.32578507,0.2994348,-9.677733,1657487980618000000
961749116898118,-0.0013315794,0.0017310532,-6.657897E-4,0.3018303,0.3329715,-9.725044,1657487980618000000
961749119404889,-0.002396843,-3.9947382E-4,-6.657897E-4,0.26350263,0.3808811,-9.734626,1657487980620000000
961749121911660,0.0029294747,0.0017310532,3.9947382E-4,0.26350263,0.3808811,-9.734626,1657487980622000000
961749124418431,7.9894764E-4,0.0027963168,3.9947382E-4,0.29703933,0.27548003,-9.734626,1657487980626000000
961749126925254,-2.6631588E-4,0.0017310532,-6.657897E-4,0.29703933,0.27548003,-9.734626,1657487980631000000
961749129432025,-2.6631588E-4,0.0027963168,0.0014647373,0.32099414,0.32818055,-9.6968975,1657487980633000000
961749131938796,-0.0034621065,0.005992107,3.9947382E-4,0.30662125,0.22757046,-9.734626,1657487980633000000
961749134445618,7.9894764E-4,0.0027963168,-0.0038615803,0.30662125,0.3329715,-9.706479,1657487980638000000
961749136952389,-2.6631588E-4,-0.0014647373,-0.0017310532,0.3018303,0.280271,-9.720253,1657487980639000000
961749139459160,-0.002396843,-0.0014647373,0.0014647373,0.30662125,0.3233896,-9.744207,1657487980642000000
961749141965983,-0.0013315794,-0.006791055,-6.657897E-4,0.32099414,0.3569263,-9.715462,1657487980643000000
961749144472754,-0.0013315794,-3.9947382E-4,-6.657897E-4,0.32099414,0.3569263,-9.715462,1657487980646000000
961749146979525,-2.6631588E-4,-0.0014647373,0.0014647373,0.32578507,0.3473444,-9.715462,1657487980648000000
961749149486348,7.9894764E-4,-0.0025300009,3.9947382E-4,0.3018303,0.30901673,-9.6639595,1657487980652000000
961749151993118,-2.6631588E-4,0.0017310532,-0.0017310532,0.3018303,0.30901673,-9.6639595,1657487980656000000
961749154499889,-2.6631588E-4,0.0017310532,-6.657897E-4,0.3018303,0.3233896,-9.744207,1657487980658000000
961749157006712,-0.002396843,-3.9947382E-4,3.9947382E-4,0.33057603,0.3329715,-9.729835,1657487980658000000
961749159513483,-0.002396843,6.657897E-4,-6.657897E-4,0.35932177,0.3233896,-9.706479,1657487980661000000
961749162020254,0.0018642112,6.657897E-4,3.9947382E-4,0.32099414,0.28985292,-9.710671,1657487980665000000
961749164527077,0.0018642112,-0.0014647373,0.0014647373,0.32099414,0.28985292,-9.710671,1657487980665000000
961749167033848,-0.002396843,-0.0014647373,-6.657897E-4,0.30662125,0.30901673,-9.739417,1657487980667000000
961749169540618,0.0018642112,0.0049268436,0.0014647373,0.28745744,0.30901673,-9.6968975,1657487980671000000
961749172047441,0.0018642112,-3.9947382E-4,-6.657897E-4,0.29703933,0.34255344,-9.715462,1657487980674000000
961749174554212,0.0018642112,-0.0014647373,-6.657897E-4,0.2682936,0.30901673,-9.748999,1657487980677000000
961749177060983,7.9894764E-4,6.657897E-4,3.9947382E-4,0.29224837,0.280271,-9.710671,1657487980678000000
961749179567806,-0.0013315794,6.657897E-4,0.0014647373,0.29224837,0.280271,-9.710671,1657487980684000000
961749182074577,7.9894764E-4,-3.9947382E-4,-0.0017310532,0.3018303,0.26110715,-9.739417,1657487980688000000
961749184581348,-2.6631588E-4,-0.0025300009,-6.657897E-4,0.31141222,0.2994348,-9.744207,1657487980688000000
961749187088171,-0.0013315794,-3.9947382E-4,3.9947382E-4,0.29703933,0.30422577,-9.748999,1657487980690000000
961749189594941,0.003994738,-0.0035952644,0.0014647373,0.31141222,0.30422577,-9.720253,1657487980690000000
961749192101712,0.003994738,-3.9947382E-4,-6.657897E-4,0.32099414,0.29464385,-9.734626,1657487980695000000
961749194608535,-0.002396843,0.0017310532,-6.657897E-4,0.3018303,0.33776248,-9.734626,1657487980700000000
961749197115306,-0.0013315794,0.0038615803,0.0014647373,0.31620318,0.3233896,-9.706479,1657487980701000000
961749199622077,7.9894764E-4,6.657897E-4,-6.657897E-4,0.28745744,0.34255344,-9.739417,1657487980702000000
961749202128900,7.9894764E-4,0.0027963168,-0.0017310532,0.28745744,0.34255344,-9.739417,1657487980704000000
961749204635671,7.9894764E-4,-0.0014647373,0.0025300009,0.28745744,0.3329715,-9.710671,1657487980707000000
961749207142441,-2.6631588E-4,6.657897E-4,0.0015978953,0.29703933,0.3233896,-9.757982,1657487980708000000
961749209649264,7.9894764E-4,0.0017310532,-5.3263176E-4,0.3018303,0.29464385,-9.706479,1657487980709000000
961749212156035,7.9894764E-4,6.657897E-4,-5.3263176E-4,0.3018303,0.29464385,-9.706479,1657487980712000000
961749214662806,-2.6631588E-4,6.657897E-4,-5.3263176E-4,0.31141222,0.3473444,-9.720253,1657487980717000000
961749217169629,-2.6631588E-4,6.657897E-4,5.3263176E-4,0.31620318,0.35213536,-9.692106,1657487980717000000
961749219676400,-2.6631588E-4,-3.9947382E-4,0.0015978953,0.31620318,0.35213536,-9.692106,1657487980721000000
961749222183171,7.9894764E-4,-0.0014647373,5.3263176E-4,0.28266647,0.3233896,-9.715462,1657487980722000000
961749224689993,0.0018642112,0.0017310532,5.3263176E-4,0.29703933,0.30422577,-9.687315,1657487980728000000
961749227196764,7.9894764E-4,-0.0025300009,0.0015978953,0.27308455,0.30901673,-9.692106,1657487980730000000
961749229703535,-0.0013315794,-0.0025300009,0.0015978953,0.29703933,0.31859866,-9.687315,1657487980734000000
961749232210358,-0.002396843,0.0017310532,5.3263176E-4,0.31141222,0.31859866,-9.715462,1657487980737000000
961749234717129,-0.0013315794,0.0017310532,-0.0037284223,0.31141222,0.31859866,-9.715462,1657487980737000000
961749237223900,-0.0013315794,-3.9947382E-4,-5.3263176E-4,0.34015796,0.27068907,-9.720253,1657487980737000000
961749239730723,-2.6631588E-4,-0.0025300009,-0.0015978953,0.30662125,0.280271,-9.748999,1657487980743000000
961749242237493,0.0018642112,6.657897E-4,-0.0015978953,0.30662125,0.280271,-9.748999,1657487980743000000
961749244744264,7.9894764E-4,0.0027963168,0.0015978953,0.29703933,0.3233896,-9.734626,1657487980746000000
961749247251087,0.0018642112,-3.9947382E-4,0.0015978953,0.2682936,0.28985292,-9.758581,1657487980747000000
961749249757858,7.9894764E-4,-3.9947382E-4,0.0015978953,0.31141222,0.30422577,-9.762773,1657487980756000000
961749252264629,-2.6631588E-4,0.0027963168,-5.3263176E-4,0.28745744,0.28985292,-9.574129,1657487980756000000
961749254771452,7.9894764E-4,-0.0014647373,0.0026631588,0.3018303,0.2994348,-9.739417,1657487980758000000
961749257278223,-2.6631588E-4,-3.9947382E-4,-0.0015978953,0.34973988,0.28506196,-9.881349,1657487980758000000
961749259784993,-2.6631588E-4,6.657897E-4,5.3263176E-4,0.34973988,0.28506196,-9.881349,1657487980763000000
961749262291764,-0.002396843,6.657897E-4,5.3263176E-4,0.27308455,0.33776248,-9.559756,1657487980763000000
961749264798587,0.0029294747,-0.0025300009,5.3263176E-4,0.27308455,0.33776248,-9.559756,1657487980767000000
961749267305358,-2.6631588E-4,-0.0014647373,0.0026631588,0.34015796,0.32818055,-9.871767,1657487980767000000
961749269812129,-0.0013315794,0.0070573706,-5.3263176E-4,0.3545308,0.3329715,-9.550174,1657487980772000000
961749272318952,-0.002396843,-3.9947382E-4,-0.0015978953,0.3545308,0.3329715,-9.550174,1657487980772000000
961749274825723,-0.0013315794,-0.0025300009,0.0026631588,0.2587117,0.3233896,-9.720253,1657487980780000000
961749277332493,7.9894764E-4,-3.9947382E-4,5.3263176E-4,0.29703933,0.3329715,-9.928659,1657487980780000000
961749279839316,-0.0013315794,0.0038615803,-5.3263176E-4,0.29703933,0.3329715,-9.928659,1657487980780000000
961749282346087,0.0018642112,6.657897E-4,0.0015978953,0.2778755,0.2994348,-9.502863,1657487980783000000
961749284852858,0.0018642112,6.657897E-4,-0.0037284223,0.2587117,0.28985292,-9.62623,1657487980785000000
961749287359681,-2.6631588E-4,6.657897E-4,-5.3263176E-4,0.33057603,0.3473444,-10.136467,1657487980788000000
961749289866452,-0.0013315794,0.0017310532,-5.3263176E-4,0.33057603,0.3473444,-10.136467,1657487980792000000
961749292373223,-0.0034621065,6.657897E-4,-5.3263176E-4,0.33057603,0.3138077,-9.53161,1657487980793000000
961749294880046,-0.0013315794,0.0027963168,-5.3263176E-4,0.23954785,0.28506196,-9.574129,1657487980798000000
961749297386816,0.0018642112,-0.006791055,-5.3263176E-4,0.33057603,0.2994348,-10.264027,1657487980800000000
961749299893587,-2.6631588E-4,-3.9947382E-4,-5.3263176E-4,0.34973988,0.30422577,-9.6639595,1657487980800000000
961749302400410,-0.0013315794,0.0038615803,-0.0027963168,0.2641015,0.34255344,-9.522027,1657487980805000000
961749304907181,-2.6631588E-4,0.0027963168,-0.0027963168,0.2641015,0.34255344,-9.522027,1657487980808000000
961749307413952,-2.6631588E-4,-0.0035952644,-6.657897E-4,0.28805628,0.3233896,-10.372422,1657487980808000000
961749309920775,-0.00452737,0.0038615803,0.004660528,0.34015796,0.3138077,-9.611857,1657487980812000000
961749312427546,-0.0034621065,0.0070573706,0.0014647373,0.36411273,0.29464385,-9.432197,1657487980816000000
961749314934212,-2.6631588E-4,0.0017310532,-0.0038615803,0.36411273,0.29464385,-9.432197,1657487980816000000
961749317440931,7.9894764E-4,-0.006791055,-0.0017310532,0.30242917,0.24673429,-9.493281,1657487980820000000
